Transaction_ID,Sender_account,Sender_age,Sender_is_elderly,Receiver_account,Receiver_age,Receiver_is_elderly,Amount,Date,Is_fraud,Sender_gender,Receiver_gender,Type_of_fraud,Method_of_contact,Loss,Time_of_day,Resolution_status
TXN-84IYDNGP,946820704,22,0,240670711,89,1,269.37,2023-12-05,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-JZG8U6MQ,165112119,82,1,810037759,20,0,148.53,2023-05-15,1,Male,Male,Tech Support Scam,Phone,148.53,Evening,Unreported
TXN-STLPQ2WG,172432881,67,1,408059676,41,0,356.87,2023-05-05,1,Female,Male,Tech Support Scam,Phone,356.87,Afternoon,Reported
TXN-ASMNQLTU,754041955,84,1,453991960,49,0,186.1,2023-11-13,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-U6YOCAKO,408083673,26,0,644111853,34,0,309.69,2023-07-01,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-J1WMPQ30,171894498,53,0,672410971,32,0,243.66,2023-06-21,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-JO0PHW9Y,733363533,57,0,364016614,46,0,102.64,2023-02-16,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-XIUIWD6X,713308209,40,0,747812123,40,0,181.46,2023-03-17,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-EZ4BX9GV,258109965,46,0,871535450,36,0,416.82,2023-07-07,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-A7UG3IX2,008721109,34,0,719197581,25,0,7.64,2023-08-15,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-ZLXEKLRM,433311310,43,0,062073976,42,0,85.05,2023-12-27,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-MLNT5FXJ,657783995,46,0,958970516,74,1,48.65,2023-08-18,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-G857YYOM,338352358,64,1,580196799,20,0,427.44,2023-09-12,1,Male,Female,Romance Scam,Social Media,427.44,Morning,Unreported
TXN-SX11C923,654876785,37,0,762052404,44,0,99.55,2023-05-28,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-C1G6D32X,759511779,53,0,825970419,74,1,199.3,2023-10-07,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-A4H07NK9,209773243,56,0,842889393,48,0,471.41,2023-06-24,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-YWNFJ9N6,867616964,28,0,789807316,30,0,259.48,2023-05-06,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-A3UGS2BT,115929002,54,0,494303705,90,1,93.74,2023-01-27,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LVFKBWD9,917382757,43,0,085611066,78,1,130.34,2023-02-27,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-16DNGXKL,947413444,38,0,453651788,44,0,233.12,2023-08-18,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-230Q3QA7,454290810,82,1,237456621,56,0,82.04,2023-05-25,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-H12C3PJG,295846763,40,0,968635537,26,0,276.16,2023-07-21,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-R0NZSPA2,632832764,38,0,898677788,63,1,40.85,2023-01-10,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-087WS1LO,925255163,74,1,029955006,34,0,176.89,2023-01-18,1,Female,Male,Government Impersonation,In-Person,176.89,Night,Unreported
TXN-NL65UJG1,063196678,62,1,378698143,43,0,77.98,2023-09-04,1,Female,Male,Tech Support Scam,Phone,77.98,Night,Reported
TXN-E4YBKT1M,665926227,24,0,412281012,54,0,92.01,2023-12-05,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-KWEYAQD3,249315126,35,0,627563708,81,1,118.11,2023-11-25,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-3C36F5A8,965029981,89,1,123998994,75,1,258.97,2023-11-08,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-VOV4OYIZ,586582861,83,1,205235259,30,0,221.18,2023-11-01,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-VU66N6XB,861514523,43,0,669143326,35,0,270.46,2023-09-17,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-D2C7MIBP,804132646,55,0,678641645,32,0,243.78,2023-09-13,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-BYGS0JX9,069212356,87,1,778583839,41,0,50.48,2023-10-18,1,Male,Female,Romance Scam,Social Media,50.48,Night,Reported
TXN-DV5BGH3E,553070932,29,0,085564737,20,0,137.15,2023-11-03,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-4P501NOU,599020238,74,1,700816232,37,0,187.58,2023-01-05,1,Female,Female,Romance Scam,Social Media,187.58,Morning,Under Investigation
TXN-JJ8EK38C,831075810,75,1,100104722,47,0,36.27,2023-08-03,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-DEVI5B9O,583624278,19,0,550136331,41,0,526.54,2023-08-29,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-VC4GTJS1,298760792,60,1,453651788,44,0,534.29,2023-10-11,1,Female,Male,Investment Fraud,Email,534.29,Evening,Unreported
TXN-PXW6ZUZT,298760792,60,1,453651788,44,0,24.44,2023-10-07,1,Female,Male,Investment Fraud,Email,24.44,Morning,Resolved
TXN-A5JI1VEG,736098955,77,1,580196799,20,0,30.46,2023-05-03,1,Female,Female,Romance Scam,Social Media,30.46,Night,Unreported
TXN-39Q0EP8V,988350298,41,0,214814138,47,0,552.37,2023-04-28,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-7YEPFX0R,937481956,64,1,949228268,54,0,37.32,2023-02-20,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-F12A5WSU,178303722,30,0,369164906,61,1,101.5,2023-03-15,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-FBHNTIUW,870119330,76,1,605509817,52,0,81.9,2023-03-20,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GD5ML524,628694430,88,1,730223044,44,0,530.82,2023-01-22,1,Male,Male,Romance Scam,Social Media,530.82,Morning,Under Investigation
TXN-IH9PVHLG,633719211,90,1,292751878,60,1,1283.33,2023-12-28,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-K3LUADH8,092969690,32,0,134815413,35,0,33.79,2023-03-31,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ZDC026ZO,812514914,70,1,271874491,24,0,93.67,2023-06-15,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-OLT34KFF,381424119,49,0,537045484,68,1,74.06,2023-08-31,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-XFBT47ZV,452450815,54,0,428849588,41,0,55.89,2023-01-23,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-SR7I0SAS,658830420,27,0,771854579,73,1,514.33,2023-07-25,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-9PSH82OD,974807454,33,0,636540030,26,0,52.24,2023-02-02,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-XKKEID4Q,754573823,67,1,143224154,20,0,113.07,2023-09-01,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-YV5G10UR,925255163,74,1,669143326,35,0,490.31,2023-07-13,1,Female,Male,Government Impersonation,In-Person,490.31,Morning,Under Investigation
TXN-KKSGKDTP,999452141,20,0,721081872,46,0,313.56,2023-01-05,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-PGPENN63,540931481,48,0,321452650,51,0,263.34,2023-02-20,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-4LQNKKVB,125173718,60,1,691147183,33,0,76.2,2023-05-03,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-XP2KUGEO,091137896,31,0,995678970,53,0,185.91,2023-12-20,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-CEGNNJMX,285027113,81,1,333091877,60,1,240.95,2023-11-09,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-S663JA56,937481956,64,1,722221887,22,0,202.3,2023-08-09,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-PQPO31BG,720595113,81,1,484258726,53,0,165.47,2023-08-16,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-RQSFLQS2,723408848,64,1,249315126,35,0,269.63,2023-12-19,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-UFJHY709,282272327,45,0,337808455,26,0,62.08,2023-10-16,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-6UAY6UFX,048659674,27,0,512947770,52,0,466.48,2023-04-23,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-2JC2FO8H,192735734,25,0,891505735,52,0,729.94,2023-08-10,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-4PYAP3JF,718112652,20,0,804132646,55,0,382.53,2023-01-07,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-IHIA03F1,204901283,39,0,137674237,33,0,111.42,2023-06-26,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-XWKJQZ4A,786879795,36,0,254810544,44,0,230.85,2023-12-19,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-BL5KZHCM,245703907,77,1,257135680,32,0,483.75,2023-03-04,1,Male,Male,Government Impersonation,In-Person,483.75,Morning,Unreported
TXN-XY8A29RJ,971585914,54,0,665926227,24,0,72.4,2023-10-15,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-N2HZ106J,455814084,36,0,141466536,37,0,189.67,2023-01-08,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-T6JZNUE5,925602213,65,1,915122100,30,0,48.15,2023-10-23,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-TBER5XEJ,442417711,60,1,386451171,69,1,101.33,2023-10-24,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-Y9HECGZ9,229872698,63,1,044226844,42,0,95.61,2023-05-27,1,Female,Female,Romance Scam,Social Media,95.61,Afternoon,Reported
TXN-TDL35JRJ,236809993,72,1,606557720,20,0,106.14,2023-06-08,1,Female,Female,Other,Other,106.14,Afternoon,Under Investigation
TXN-QYVTQNKV,657350429,45,0,341696084,38,0,34.3,2023-05-25,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-XFO6V4ES,820795579,68,1,496744935,41,0,37.83,2023-08-30,1,Female,Female,Other,Other,37.83,Afternoon,Unreported
TXN-5P40TFU3,513153089,22,0,657783995,46,0,198.3,2023-02-01,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-1T319AAE,689227492,77,1,636540030,26,0,494.7,2023-04-19,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-80UKBH3G,111373808,64,1,685683755,40,0,266.95,2023-05-16,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-TQLAYGK4,711678904,26,0,092969690,32,0,132.91,2023-04-15,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-V2ZOTTSM,307798268,31,0,576757257,58,0,20.05,2023-08-27,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-A7TMDSJH,054921577,64,1,502856351,34,0,395.15,2023-04-09,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-GMUCJI7E,844026227,33,0,838643439,61,1,21.5,2023-04-04,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6UXQRKUW,259633898,56,0,408943839,79,1,229.78,2023-12-31,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-FXPMDZCP,463837684,62,1,972562912,62,1,250.64,2023-03-29,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-8XGQHPZH,063196678,62,1,810037759,20,0,95.02,2023-08-14,1,Female,Male,Tech Support Scam,Phone,95.02,Afternoon,Unreported
TXN-6OVM8L10,267186631,50,0,586582861,83,1,1025.94,2023-05-01,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-8RCCZGVZ,509482316,43,0,475765466,55,0,416.29,2023-05-05,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-T68LZF4N,757528252,79,1,408083673,26,0,61.11,2023-01-17,1,Male,Male,Investment Fraud,Email,61.11,Evening,Reported
TXN-HT6O6A1J,493688426,88,1,898356828,26,0,142.1,2023-09-09,1,Male,Female,Tech Support Scam,Phone,142.1,Afternoon,Resolved
TXN-1VIQ63F9,591907304,25,0,094349856,86,1,42.35,2023-09-16,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-ZO85BEJB,595021782,83,1,101140141,37,0,67.08,2023-08-03,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-9DGMSZVM,220321646,51,0,355549587,52,0,79.03,2023-10-30,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-53EBIU09,510677794,53,0,545518647,23,0,161.19,2023-08-01,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-BM2QSQ0P,389302652,79,1,902115118,41,0,144.87,2023-11-10,1,Female,Female,Government Impersonation,In-Person,144.87,Evening,Unreported
TXN-JMW6I4HA,868043303,38,0,341696084,38,0,160.72,2023-08-13,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-09WWL1J1,078892576,59,0,546098869,46,0,746.94,2023-12-17,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-W3MQOJYS,027855092,84,1,508526654,48,0,901.82,2023-11-02,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-OZ2ND492,991456049,24,0,694830224,34,0,103.63,2023-03-13,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-TOPNOY6T,682802744,82,1,117396351,37,0,26.93,2023-09-17,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-HTUTDVYV,999452141,20,0,079198716,49,0,254.18,2023-11-15,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-ROW5DRHL,149532577,71,1,075684276,83,1,148.59,2023-04-20,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-FEAXJ5NZ,455340903,59,0,855725078,44,0,67.18,2023-10-27,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-KR51D9JF,069747287,49,0,883403818,80,1,31.49,2023-02-03,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-9R7LJ5MV,913398903,61,1,351948014,32,0,116.01,2023-07-24,1,Female,Female,Tech Support Scam,Phone,116.01,Afternoon,Unreported
TXN-D222K2ZE,549868899,29,0,790262019,48,0,87.36,2023-02-27,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-NDDOPV5Q,268930513,34,0,151519597,57,0,342.01,2023-09-13,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-2XR3RNHB,508850824,39,0,721081872,46,0,147.43,2023-12-27,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-B95WMGW2,704771909,72,1,294062061,38,0,278.13,2023-01-15,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-XTBNNNGN,050621604,21,0,027855092,84,1,68.01,2023-02-27,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-NFZOD7EK,178215428,22,0,413293741,26,0,323.33,2023-12-22,0,Male,Male,Legitimate,Direct,0.0,Night,N/A
TXN-T6U79XBP,165112119,82,1,196130056,38,0,70.35,2023-01-30,1,Male,Female,Other,Other,70.35,Morning,Unreported
TXN-OCOB95N9,074678414,24,0,059165865,47,0,61.01,2023-04-19,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-EBV3ZJTC,929091906,32,0,414140753,69,1,137.09,2023-12-22,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-YC8GZKDF,489999385,63,1,965017593,43,0,126.12,2023-07-28,1,Female,Female,Investment Fraud,Email,126.12,Afternoon,Under Investigation
TXN-KP2PXYW7,931379756,80,1,359153605,40,0,475.52,2023-11-29,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-CMCOCO2Z,236809993,72,1,237801619,30,0,94.2,2023-06-23,1,Female,Male,Investment Fraud,Email,94.2,Morning,Unreported
TXN-17WLQIPN,266518424,37,0,009399996,19,0,230.97,2023-07-15,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-TMTOCTS4,701235246,56,0,554462378,41,0,455.55,2023-12-31,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-ULLQUL9N,804132646,55,0,819150683,25,0,77.76,2023-05-17,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-HGWQ5P43,947413444,38,0,904735581,42,0,217.32,2023-01-13,0,Male,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-1JWYR248,089029013,20,0,827561919,37,0,364.18,2023-02-06,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-EVWW5K42,943881649,45,0,776340444,27,0,731.37,2023-01-07,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-CJYHSZ1Y,556742829,62,1,482695135,41,0,863.94,2023-11-22,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-A08D716J,846436943,22,0,586582861,83,1,189.01,2023-02-14,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-DI99MAZI,998525838,62,1,580196799,20,0,100.14,2023-10-28,1,Male,Female,Romance Scam,Social Media,100.14,Morning,Resolved
TXN-QU2US8EH,229306011,73,1,599509918,31,0,162.0,2023-05-24,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-42B7RVZ4,736098955,77,1,177777762,36,0,155.69,2023-08-04,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-57RERNOG,130927269,35,0,488182120,21,0,59.86,2023-07-22,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-E8UA2HQG,493688426,88,1,450920675,32,0,65.14,2023-05-05,1,Male,Male,Tech Support Scam,Phone,65.14,Evening,Unreported
TXN-8JDL7N1F,337808455,26,0,871559510,23,0,27.27,2023-10-19,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-BOQCUCJ7,287665249,71,1,789807316,30,0,221.91,2023-04-09,1,Female,Female,Investment Fraud,Email,221.91,Morning,Reported
TXN-XCRPDEWK,649245888,88,1,356281184,53,0,50.34,2023-12-14,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-BUYS9P7S,912280105,53,0,141466536,37,0,375.41,2023-04-21,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-URNWLZA0,896205588,35,0,730627019,59,0,189.6,2023-06-07,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-W8ZN5XN2,511330567,55,0,826276600,67,1,644.1,2023-11-18,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-CS1K9YE9,236493870,68,1,424076025,28,0,397.15,2023-05-28,1,Male,Male,Government Impersonation,In-Person,397.15,Night,Unreported
TXN-92K3M50D,647412689,72,1,606557720,20,0,109.72,2023-12-21,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-XZDIRHEC,815763202,86,1,525232414,44,0,563.34,2023-09-21,1,Male,Male,Investment Fraud,Email,563.34,Evening,Unreported
TXN-LTSQ29K3,946597897,27,0,159453521,55,0,104.65,2023-08-11,0,Female,Female,Legitimate,Direct,0.0,Night,N/A
TXN-H5EHYWFC,184758720,89,1,842889393,48,0,116.47,2023-11-20,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-CCKSB1TP,245703907,77,1,115929002,54,0,381.54,2023-01-26,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-EREPRDLX,791779946,74,1,792388192,31,0,324.78,2023-02-20,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-D667L28E,691147183,33,0,644111853,34,0,36.62,2023-03-27,0,Male,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-LY2SKKFT,167944844,78,1,123824732,33,0,72.98,2023-06-30,1,Male,Male,Other,Other,72.98,Evening,Reported
TXN-3EVJN2J6,641389325,74,1,648737533,29,0,123.49,2023-04-18,1,Male,Male,Investment Fraud,Email,123.49,Morning,Under Investigation
TXN-H6FUKZDT,991307112,80,1,115257751,56,0,1265.78,2023-01-20,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-3V23GXJ0,925255163,74,1,056926488,35,0,58.37,2023-04-23,1,Female,Female,Romance Scam,Social Media,58.37,Evening,Unreported
TXN-6AP8UBK6,042580226,61,1,266518424,37,0,106.55,2023-10-22,1,Male,Male,Government Impersonation,In-Person,106.55,Evening,Unreported
TXN-22PY34XX,285756779,52,0,966953266,37,0,56.51,2023-07-01,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-CYYOZROS,665130526,72,1,178215428,22,0,102.41,2023-11-13,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-6WHLVJ8S,410760584,85,1,192735734,25,0,92.68,2023-07-21,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-67QBH397,231035022,35,0,356569462,47,0,201.53,2023-03-10,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-BTD85CA4,851488739,66,1,376442872,52,0,514.88,2023-09-25,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-WLTRVGH2,043836793,40,0,175648506,87,1,1563.55,2023-11-30,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-4NVGUW6Y,904735581,42,0,803638839,34,0,104.84,2023-09-11,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-3H1G9YSA,778583839,41,0,654876785,37,0,74.47,2023-10-06,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-WYQMOGBJ,823308461,61,1,378698143,43,0,98.79,2023-02-07,1,Male,Male,Tech Support Scam,Phone,98.79,Night,Reported
TXN-76024P4A,455340903,59,0,016846122,28,0,222.71,2023-11-23,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-VJF3GE6K,946820704,22,0,509482316,43,0,83.17,2023-03-12,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-L2MXG6IB,717070802,31,0,903486082,28,0,85.05,2023-02-25,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-SEB2IAA5,455340903,59,0,851488739,66,1,123.58,2023-03-24,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-ZQE164GX,192825997,53,0,029955006,34,0,15.6,2023-01-02,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-K6PHDX21,471497096,45,0,245703907,77,1,99.81,2023-12-25,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7JLGTVXJ,991456049,24,0,669143326,35,0,218.16,2023-05-03,0,Female,Male,Legitimate,Direct,0.0,Night,N/A
TXN-BLC72K2V,823308461,61,1,165112119,82,1,32.8,2023-01-14,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-QCF51Q70,262976301,58,0,859851904,31,0,1066.91,2023-07-15,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-P9M7QNTF,619142807,60,1,271874491,24,0,139.28,2023-10-05,1,Male,Male,Investment Fraud,Email,139.28,Night,Unreported
TXN-0WMDOXM7,732980933,70,1,187860433,31,0,162.29,2023-01-18,0,Female,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-QKFON239,569132202,68,1,035467368,82,1,78.98,2023-06-15,0,Female,Female,Legitimate,Direct,0.0,Evening,N/A
TXN-DS1BHRNL,924026480,35,0,640362057,45,0,326.43,2023-10-25,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-AIST7MNO,623753913,60,1,980926683,56,0,370.04,2023-06-14,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-JCIGHDVV,389302652,79,1,042078352,20,0,176.28,2023-04-28,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-TVI2SI9U,540931481,48,0,959486184,42,0,76.67,2023-12-26,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-GPR5KSSZ,151519597,57,0,196130056,38,0,734.1,2023-09-16,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-NU5Q1OSS,596295870,39,0,355549587,52,0,52.65,2023-12-10,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-XWGCUU54,544189555,49,0,282272327,45,0,362.56,2023-08-17,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-7I58UP6J,030100607,23,0,798163846,61,1,262.68,2023-04-06,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-XB402NMS,926250736,73,1,509482316,43,0,103.18,2023-01-17,1,Female,Female,Other,Other,103.18,Night,Unreported
TXN-CS9VALNI,770005091,18,0,748959430,42,0,456.13,2023-04-24,0,Male,Female,Legitimate,Direct,0.0,Morning,N/A
TXN-SCQQAVAQ,334310361,60,1,730223044,44,0,15.95,2023-07-01,1,Female,Male,Romance Scam,Social Media,15.95,Evening,Unreported
TXN-RM8RD7KF,370319644,70,1,649245888,88,1,85.29,2023-01-16,0,Male,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GFRQT8I5,235037646,34,0,408104143,22,0,114.46,2023-11-10,0,Male,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-ESR0JQ3G,259633898,56,0,553070932,29,0,134.99,2023-10-18,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GZ40ZVQL,269227631,31,0,995031334,46,0,98.01,2023-07-08,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-PDWXEZIH,487845604,73,1,808464398,50,0,412.2,2023-08-26,1,Female,Male,Investment Fraud,Email,412.2,Morning,Unreported
TXN-ZW51PLUK,709705238,42,0,356281184,53,0,8.07,2023-10-25,0,Male,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-U9F51NI4,831075810,75,1,453651788,44,0,165.2,2023-08-18,1,Male,Male,Investment Fraud,Email,165.2,Night,Unreported
TXN-PMBN3AX5,392079829,33,0,108354053,42,0,311.75,2023-06-06,0,Male,Female,Legitimate,Direct,0.0,Night,N/A
TXN-258E7428,891566476,73,1,824450567,30,0,152.7,2023-05-28,1,Female,Female,Other,Other,152.7,Afternoon,Unreported
TXN-50EOZORX,043672287,27,0,074574218,33,0,87.13,2023-08-20,0,Female,Male,Legitimate,Direct,0.0,Evening,N/A
TXN-8B8ZUFJW,454778756,85,1,106128697,19,0,295.13,2023-07-23,0,Female,Male,Legitimate,Direct,0.0,Afternoon,N/A
TXN-RBHPA95J,159220114,59,0,632691672,56,0,42.67,2023-02-18,0,Female,Male,Legitimate,Direct,0.0,Morning,N/A
TXN-QBBU55DV,620927151,72,1,687066793,46,0,252.87,2023-12-06,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-GR87P04X,389302652,79,1,836021998,64,1,123.26,2023-11-08,0,Female,Female,Legitimate,Direct,0.0,Afternoon,N/A
TXN-V2MK48J4,703201721,62,1,500326438,49,0,100.66,2023-08-15,1,Female,Male,Other,Other,100.66,Afternoon,Under Investigation
